[0.000000] (-) TimerEvent: {}
[0.000321] (atlas_description) JobQueued: {'identifier': 'atlas_description', 'dependencies': OrderedDict()}
[0.000351] (hw3code) JobQueued: {'identifier': 'hw3code', 'dependencies': OrderedDict()}
[0.000880] (atlas_description) JobStarted: {'identifier': 'atlas_description'}
[0.008932] (hw3code) JobStarted: {'identifier': 'hw3code'}
[0.013313] (atlas_description) JobProgress: {'identifier': 'atlas_description', 'progress': 'cmake'}
[0.014563] (atlas_description) JobProgress: {'identifier': 'atlas_description', 'progress': 'build'}
[0.014668] (atlas_description) Command: {'cmd': ['/usr/bin/cmake', '--build', '/home/trey/robotws/build/atlas_description', '--', '-j32', '-l32'], 'cwd': '/home/trey/robotws/build/atlas_description', 'env': OrderedDict([('LESSOPEN', '| /usr/bin/lesspipe %s'), ('USER', 'trey'), ('SHLVL', '1'), ('LD_LIBRARY_PATH', '/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('WT_PROFILE_ID', '{4ff56d04-d9cf-57ea-bae2-ad396374e7e3}'), ('HOME', '/home/trey'), ('OLDPWD', '/home/trey'), ('ROS_PYTHON_VERSION', '3'), ('DBUS_SESSION_BUS_ADDRESS', 'unix:path=/run/user/1000/bus'), ('WSL_DISTRO_NAME', 'Ubuntu-22.04'), ('_colcon_cd_root', '/opt/ros/humble/'), ('WAYLAND_DISPLAY', 'wayland-0'), ('COLCON_PREFIX_PATH', '/home/trey/robotws/install'), ('ROS_DISTRO', 'humble'), ('LOGNAME', 'trey'), ('NAME', 'Treys-Laptop'), ('WSL_INTEROP', '/run/WSL/507_interop'), ('PULSE_SERVER', 'unix:/mnt/wslg/PulseServer'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('TERM', 'xterm-256color'), ('ROS_LOCALHOST_ONLY', '1'), ('PATH', '/home/trey/bin:/opt/ros/humble/bin:~/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/usr/lib/wsl/lib:/mnt/c/Windows/system32:/mnt/c/Windows:/mnt/c/Windows/System32/Wbem:/mnt/c/Windows/System32/WindowsPowerShell/v1.0/:/mnt/c/Windows/System32/OpenSSH/:/mnt/c/Program Files (x86)/NVIDIA Corporation/PhysX/Common:/mnt/c/Program Files/NVIDIA Corporation/NVIDIA NvDLISR:/mnt/c/Program Files/MATLAB/R2022a/bin:/mnt/c/Program Files/Microsoft SQL Server/Client SDK/ODBC/170/Tools/Binn/:/mnt/c/Program Files (x86)/Microsoft SQL Server/150/Tools/Binn/:/mnt/c/Program Files/Microsoft SQL Server/150/Tools/Binn/:/mnt/c/Program Files/Microsoft SQL Server/150/DTS/Binn/:/mnt/c/Program Files (x86)/Windows Kits/8.1/Windows Performance Toolkit/:/mnt/c/Users/erica/AppData/Local/Packages/PythonSoftwareFoundation.Python.3.7_qbz5n2kfra8p0/LocalCache/local-packages/Python37/Scripts:/mnt/c/Users/erica/AppData/Local/Microsoft/WindowsApps:/mnt/c/Users/erica/AppData/Local/GitHubDesktop/bin:/mnt/c/Users/erica/AppData/Local/Programs/Microsoft VS Code/bin:/mnt/c/Users/erica/AppData/Local/Packages/PythonSoftwareFoundation.Python.3.7_qbz5n2kfra8p0/LocalCache/local-packages/Python37/Scripts:/snap/bin'), ('WT_SESSION', '960d0dfc-01d1-45c6-b9b3-80e020747fc3'), ('XDG_RUNTIME_DIR', '/run/user/1000/'), ('DISPLAY', ':0'), ('LANG', 'C.UTF-8'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('ROS_DOMAIN_ID', '1'), ('AMENT_PREFIX_PATH', '/home/trey/robotws/install/hw3code:/home/trey/robotws/install/atlas_description:/opt/ros/humble'), ('SHELL', '/bin/bash'), ('LESSCLOSE', '/usr/bin/lesspipe %s %s'), ('PWD', '/home/trey/robotws/build/atlas_description'), ('XDG_DATA_DIRS', '/usr/local/share:/usr/share:/var/lib/snapd/desktop'), ('PYTHONPATH', '/home/trey/robotws/build/hw3code:/home/trey/robotws/install/hw3code/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('WSL2_GUI_APPS_ENABLED', '1'), ('HOSTTYPE', 'x86_64'), ('CMAKE_PREFIX_PATH', '/home/trey/robotws/install/atlas_description:/home/trey/robotws/install/hw3code:/opt/ros/humble'), ('WSLENV', 'WT_SESSION:WT_PROFILE_ID:')]), 'shell': False}
[0.100158] (-) TimerEvent: {}
[0.146179] (atlas_description) CommandEnded: {'returncode': 0}
[0.156625] (atlas_description) JobProgress: {'identifier': 'atlas_description', 'progress': 'install'}
[0.157550] (atlas_description) Command: {'cmd': ['/usr/bin/cmake', '--install', '/home/trey/robotws/build/atlas_description'], 'cwd': '/home/trey/robotws/build/atlas_description', 'env': OrderedDict([('LESSOPEN', '| /usr/bin/lesspipe %s'), ('USER', 'trey'), ('SHLVL', '1'), ('LD_LIBRARY_PATH', '/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('WT_PROFILE_ID', '{4ff56d04-d9cf-57ea-bae2-ad396374e7e3}'), ('HOME', '/home/trey'), ('OLDPWD', '/home/trey'), ('ROS_PYTHON_VERSION', '3'), ('DBUS_SESSION_BUS_ADDRESS', 'unix:path=/run/user/1000/bus'), ('WSL_DISTRO_NAME', 'Ubuntu-22.04'), ('_colcon_cd_root', '/opt/ros/humble/'), ('WAYLAND_DISPLAY', 'wayland-0'), ('COLCON_PREFIX_PATH', '/home/trey/robotws/install'), ('ROS_DISTRO', 'humble'), ('LOGNAME', 'trey'), ('NAME', 'Treys-Laptop'), ('WSL_INTEROP', '/run/WSL/507_interop'), ('PULSE_SERVER', 'unix:/mnt/wslg/PulseServer'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('TERM', 'xterm-256color'), ('ROS_LOCALHOST_ONLY', '1'), ('PATH', '/home/trey/bin:/opt/ros/humble/bin:~/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/usr/lib/wsl/lib:/mnt/c/Windows/system32:/mnt/c/Windows:/mnt/c/Windows/System32/Wbem:/mnt/c/Windows/System32/WindowsPowerShell/v1.0/:/mnt/c/Windows/System32/OpenSSH/:/mnt/c/Program Files (x86)/NVIDIA Corporation/PhysX/Common:/mnt/c/Program Files/NVIDIA Corporation/NVIDIA NvDLISR:/mnt/c/Program Files/MATLAB/R2022a/bin:/mnt/c/Program Files/Microsoft SQL Server/Client SDK/ODBC/170/Tools/Binn/:/mnt/c/Program Files (x86)/Microsoft SQL Server/150/Tools/Binn/:/mnt/c/Program Files/Microsoft SQL Server/150/Tools/Binn/:/mnt/c/Program Files/Microsoft SQL Server/150/DTS/Binn/:/mnt/c/Program Files (x86)/Windows Kits/8.1/Windows Performance Toolkit/:/mnt/c/Users/erica/AppData/Local/Packages/PythonSoftwareFoundation.Python.3.7_qbz5n2kfra8p0/LocalCache/local-packages/Python37/Scripts:/mnt/c/Users/erica/AppData/Local/Microsoft/WindowsApps:/mnt/c/Users/erica/AppData/Local/GitHubDesktop/bin:/mnt/c/Users/erica/AppData/Local/Programs/Microsoft VS Code/bin:/mnt/c/Users/erica/AppData/Local/Packages/PythonSoftwareFoundation.Python.3.7_qbz5n2kfra8p0/LocalCache/local-packages/Python37/Scripts:/snap/bin'), ('WT_SESSION', '960d0dfc-01d1-45c6-b9b3-80e020747fc3'), ('XDG_RUNTIME_DIR', '/run/user/1000/'), ('DISPLAY', ':0'), ('LANG', 'C.UTF-8'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('ROS_DOMAIN_ID', '1'), ('AMENT_PREFIX_PATH', '/home/trey/robotws/install/hw3code:/home/trey/robotws/install/atlas_description:/opt/ros/humble'), ('SHELL', '/bin/bash'), ('LESSCLOSE', '/usr/bin/lesspipe %s %s'), ('PWD', '/home/trey/robotws/build/atlas_description'), ('XDG_DATA_DIRS', '/usr/local/share:/usr/share:/var/lib/snapd/desktop'), ('PYTHONPATH', '/home/trey/robotws/build/hw3code:/home/trey/robotws/install/hw3code/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('WSL2_GUI_APPS_ENABLED', '1'), ('HOSTTYPE', 'x86_64'), ('CMAKE_PREFIX_PATH', '/home/trey/robotws/install/atlas_description:/home/trey/robotws/install/hw3code:/opt/ros/humble'), ('WSLENV', 'WT_SESSION:WT_PROFILE_ID:')]), 'shell': False}
[0.161500] (atlas_description) StdoutLine: {'line': b'-- Install configuration: ""\n'}
[0.162819] (atlas_description) StdoutLine: {'line': b'-- Execute custom install script\n'}
[0.163424] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/launch/__init__.py\n'}
[0.163654] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/launch/__init__.py:Zone.Identifier\n'}
[0.163933] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/launch/viewatlas.launch.py\n'}
[0.164322] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/launch/viewatlas.launch.py:Zone.Identifier\n'}
[0.164692] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes/base_link.mtl\n'}
[0.165070] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes/base_link.mtl:Zone.Identifier\n'}
[0.165453] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes/base_link.obj\n'}
[0.165837] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes/base_link.obj:Zone.Identifier\n'}
[0.165913] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes/wheel.mtl\n'}
[0.166283] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes/wheel.mtl:Zone.Identifier\n'}
[0.166366] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes/wheel.obj\n'}
[0.166561] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes/wheel.obj:Zone.Identifier\n'}
[0.166683] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/rviz/urdf.rviz\n'}
[0.166878] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/rviz/urdf.rviz:Zone.Identifier\n'}
[0.167131] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/rviz/viewatlas.rviz\n'}
[0.167355] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/rviz/viewatlas.rviz:Zone.Identifier\n'}
[0.167461] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/rviz/viewurdf.rviz\n'}
[0.167626] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/rviz/viewurdf.rviz:Zone.Identifier\n'}
[0.167753] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/src/__init__.py\n'}
[0.168005] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/src/__init__.py:Zone.Identifier\n'}
[0.168128] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/urdf/atlas.urdf\n'}
[0.168329] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/urdf/atlas.urdf:Zone.Identifier\n'}
[0.168409] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/urdf/atlas_v5.urdf\n'}
[0.168588] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/urdf/atlas_v5.urdf:Zone.Identifier\n'}
[0.168834] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/urdf/atlasfixed.urdf\n'}
[0.169099] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/urdf/atlasfixed.urdf:Zone.Identifier\n'}
[0.169473] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/CMakeLists.txt\n'}
[0.169684] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/CMakeLists.txt:Zone.Identifier\n'}
[0.169887] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/CMakeLists.txt\n'}
[0.170083] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/CMakeLists.txt:Zone.Identifier\n'}
[0.170258] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/atlas_DRC_1.png\n'}
[0.170452] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/atlas_DRC_1.png:Zone.Identifier\n'}
[0.170635] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/atlas_DRC_carbon_fiber.png\n'}
[0.170817] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/atlas_DRC_carbon_fiber.png:Zone.Identifier\n'}
[0.170997] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/atlas_DRC_dark_1.png\n'}
[0.171176] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/atlas_DRC_dark_1.png:Zone.Identifier\n'}
[0.171356] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/atlas_cage_and_camera_diffuse_flat.jpg\n'}
[0.171537] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/atlas_cage_and_camera_diffuse_flat.jpg:Zone.Identifier\n'}
[0.171715] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/drc_extremities_diffuse.jpg\n'}
[0.171909] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/drc_extremities_diffuse.jpg:Zone.Identifier\n'}
[0.172247] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/drc_head_diffuse.png\n'}
[0.172430] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/drc_head_diffuse.png:Zone.Identifier\n'}
[0.172607] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/drc_labels_1.jpg\n'}
[0.172785] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/drc_labels_1.jpg:Zone.Identifier\n'}
[0.172962] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/drc_torso_head_diffuse.jpg\n'}
[0.173170] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/drc_torso_head_diffuse.jpg:Zone.Identifier\n'}
[0.173349] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/extremities_diffuse.png\n'}
[0.173525] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/extremities_diffuse.png:Zone.Identifier\n'}
[0.173707] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/extremities_diffuse_unplugged.jpg\n'}
[0.173908] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/extremities_diffuse_unplugged.jpg:Zone.Identifier\n'}
[0.174093] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/right_leg_diffuse_unplugged.jpg\n'}
[0.174287] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/right_leg_diffuse_unplugged.jpg:Zone.Identifier\n'}
[0.174465] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/torso_diffuse.png\n'}
[0.174643] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/torso_diffuse.png:Zone.Identifier\n'}
[0.174821] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/torso_diffuse_unplugged.jpg\n'}
[0.175008] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/materials/textures/torso_diffuse_unplugged.jpg:Zone.Identifier\n'}
[0.175408] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes_unplugged/l_clav.dae\n'}
[0.175607] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes_unplugged/l_clav.dae:Zone.Identifier\n'}
[0.175791] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes_unplugged/l_farm.dae\n'}
[0.175970] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes_unplugged/l_farm.dae:Zone.Identifier\n'}
[0.176485] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes_unplugged/l_foot.dae\n'}
[0.176677] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes_unplugged/l_foot.dae:Zone.Identifier\n'}
[0.176853] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes_unplugged/l_hand.dae\n'}
[0.177035] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes_unplugged/l_hand.dae:Zone.Identifier\n'}
[0.177243] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes_unplugged/l_larm.dae\n'}
[0.177433] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes_unplugged/l_larm.dae:Zone.Identifier\n'}
[0.177653] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes_unplugged/l_lglut.dae\n'}
[0.177868] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes_unplugged/l_lglut.dae:Zone.Identifier\n'}
[0.178081] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes_unplugged/l_lleg.dae\n'}
[0.178301] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes_unplugged/l_lleg.dae:Zone.Identifier\n'}
[0.178513] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes_unplugged/l_scap.dae\n'}
[0.178704] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes_unplugged/l_scap.dae:Zone.Identifier\n'}
[0.178958] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes_unplugged/l_talus.dae\n'}
[0.179158] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes_unplugged/l_talus.dae:Zone.Identifier\n'}
[0.179362] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes_unplugged/l_uarm.dae\n'}
[0.179567] (atlas_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/trey/robotws/install/atlas_description/share/atlas_description/meshes_unplugged/l_uarm.dae:Zone.Identifier\n'}
